id_processo;numero;pasta;status_label;area;instancia_label;uf;comarca;tribunal_sigla;tribunal_nome;vinculo;nome_contrario;titulo_acao;valor_causa;data_cadastro;data_distribuicao;data_encerramento;fase_atual;advogado;entrou_no_dashboard
14886889;10906.337099/2025-19;21955;Ativo;Aduaneiro;1o Grau;PR;Curitiba;;;Notificado;ALFANDEGA DA RECEITA FEDERAL DO BRASIL EM CURITIBA;Termo de Distribuicao de Procedimento Fiscal (TDPF) no 0917900.2025.00182;0;2025-10-28;2025-09-01;;;KIM AUGUSTO ZANONI;sim
