id_processo;numero;pasta;status_label;area;instancia_label;uf;comarca;tribunal_sigla;tribunal_nome;vinculo;nome_contrario;titulo_acao;valor_causa;data_cadastro;data_distribuicao;data_encerramento;fase_atual;advogado;entrou_no_dashboard
14734801;5011789-22.2025.8.24.0023;21109;Ativo;Tributario;1o Grau;SC;Florianopolis;TJSC;TJSC;Executado;MUNICIPIO DE CAMBORIU;;51128.8;2025-09-15;2025-01-30;;;KIM AUGUSTO ZANONI;sim
7917115;5007819-40.2022.8.24.0113;14823;Baixado;Civel;2o Grau;SC;Florianopolis;TJSC;TJSC;Reu;GS MOTOS PECAS E ACESSORIOS LTDA;Contratos Civis;20000;2023-10-17;2022-09-21;2025-08-05;;MAIKO ROBERTO MAIER;sim
